SaleID,price
150228,874.0006890149868
150229,748.0080652608908
150230,5835.105956224736
150231,708.4262744766104
150232,9573.337221122252
150233,1772.6842712533537
150234,807.1083632247089
150235,3041.4548507092827
150236,695.876891727132
150237,1400.9741336986199
150238,516.0768621817396
150239,1287.4263410716262
150240,7739.9517335714245
150241,1939.933867336324
150242,8028.815060491951
150243,3639.6810033521488
150244,278.2358678413535
150245,2353.7511133199037
150246,2237.2074342477217
150247,2857.1015745691498
150248,1475.7402687355136
150249,3905.314573014056
150250,834.3071012391276
150251,901.9293496948276
150252,16281.940024651183
150253,2207.9273785260602
150254,4229.486031813854
150255,10027.742302767769
150256,432.73175886751164
150257,6695.170741966809
150258,8815.856954704792
150259,1884.6265826255076
150260,10040.031553224473
150261,2470.324217064834
150262,687.6243586822832
150263,4475.303009789088
150264,918.1510904322074
150265,1757.324264260695
150266,528.5745120363422
150267,5790.127251884474
150268,1352.5257223932554
150269,11601.703050080909
150270,1113.8036360831238
150271,3932.668085605318
150272,28062.682603288045
150273,25099.09262792491
150274,658.1760339708466
150275,102.53773180974201
150276,1985.4463047524512
150277,12390.416267835883
150278,41054.89592716698
150279,7829.303613985106
150280,3343.79742293251
150281,912.6960154796402
150282,701.3456429436592
150283,23621.786540309964
150284,4045.1302334594943
150285,8532.959579296372
150286,17073.40501238251
150287,799.7884604502862
150288,1803.9298207684387
150289,348.6667008456709
150290,5050.199942624182
150291,21329.084390466523
150292,9454.732652911694
150293,2945.47803474167
150294,14364.839564640306
150295,1003.1799953312963
150296,9451.729506698644
150297,408.80031985265646
150298,3652.717354581947
150299,177.05137907577188
150300,3845.21007296433
150301,29441.20332319194
150302,664.7352931423703
150303,3544.720618792083
150304,919.7036600643318
150305,2425.996100109007
150306,4859.273460289845
150307,13423.984003235335
150308,1249.5075439750708
150309,1842.3770276942919
150310,990.9317801113135
150311,13423.900826084646
150312,8485.052991187982
150313,7040.8144608335915
150314,512.4423584887764
150315,2058.970618527241
150316,18088.11375775995
150317,17512.965840326644
150318,5767.783518224365
150319,16588.944532528825
150320,3458.2484734549903
150321,2551.7671036288484
150322,4254.604576167616
150323,9685.592866710747
150324,936.4997291296257
150325,1257.525895395769
150326,498.8786404795753
150327,377.24427355528053
150328,2117.414380342722
150329,7977.565163318675
150330,9679.333128865077
150331,226.1395846703398
150332,60344.596598892414
150333,2804.2533711899396
150334,196.54380409241895
150335,9679.337861870034
150336,822.3043870545894
150337,3646.8363352399756
150338,13002.54849658419
150339,3321.7780957250066
150340,10911.328296449265
150341,5627.865703067175
150342,2673.876699491314
150343,2757.573355907481
150344,3830.528378986258
150345,14385.26304260713
150346,3424.1290292221584
150347,7889.348220219502
150348,2643.133145140388
150349,1633.011423074845
150350,1765.1099802170525
150351,21094.33525013816
150352,12467.440660182092
150353,887.6283984294156
150354,2278.748024929596
150355,13448.176286880756
150356,1919.5140589031757
150357,790.793508111632
150358,13592.805166492853
150359,5794.441570677009
150360,3907.8042855953972
150361,1666.6873612730942
150362,2345.9056536967582
150363,21067.16333189371
150364,1059.074741327585
150365,11407.07395360533
150366,6072.972222064894
150367,27646.103201970498
150368,1849.946411997606
150369,1441.8959327349476
150370,816.6862763998952
150371,10868.111267443659
150372,1995.8037899644692
150373,4530.855581796082
150374,3962.888487972523
150375,2461.9279449534783
150376,811.4398025095281
150377,7173.985967463536
150378,11048.6630101833
150379,2916.9396537663324
150380,4339.766376982547
150381,5702.455555850014
150382,12398.06160101122
150383,3805.912459495128
150384,3486.066144895791
150385,1555.7331131632411
150386,5320.860028840268
150387,6598.5502269715635
150388,5887.424523991673
150389,840.8587752151482
150390,167.70148374297116
150391,1266.8282538549427
150392,1243.6202226054436
150393,2284.9593256494904
150394,1826.3328271258995
150395,2466.7738480118323
150396,2377.503516076443
150397,6597.932348830694
150398,17387.483689564415
150399,787.0530848648557
150400,8469.46354066587
150401,7238.7871857964765
150402,1161.2349081168147
150403,1048.4908291178942
150404,6793.0302496078475
150405,6649.122879914311
150406,4778.932787562407
150407,1889.3675076326797
150408,10113.16045640785
150409,16866.305291383476
150410,10452.117987227639
150411,4522.194097798896
150412,2876.316047102704
150413,5413.390797798091
150414,12719.25821053558
150415,10260.728735201737
150416,15857.568903954123
150417,1865.532723399911
150418,2050.4579407540505
150419,1046.3821845689276
150420,9221.271346455675
150421,4804.800887324707
150422,20114.20421769152
150423,717.6054029307656
150424,7765.604031665409
150425,3460.9078509680694
150426,7884.551797434003
150427,468.9267176570018
150428,13497.011762393147
150429,6180.963564304605
150430,2785.715854876169
150431,1533.5196632987145
150432,654.5465503346688
150433,10236.076794204018
150434,2990.651253477863
150435,39591.901486058065
150436,571.5445833912286
150437,688.6476640192543
150438,1782.7566242618004
150439,1122.8365336069733
150440,1486.654626806759
150441,406.0416955488521
150442,3193.3264796043213
150443,3355.3169931097004
150444,14362.212110653638
150445,18604.226626487878
150446,11211.667754351696
150447,157.02169701333042
150448,13929.540666682587
150449,23699.272078348276
150450,5972.651845070839
150451,1242.491685617879
150452,4658.212946473743
150453,11292.67965534991
150454,7053.72890271033
150455,7155.015538846177
150456,17904.99667656309
150457,1381.6001901001869
150458,10093.412449319738
150459,10731.30677148037
150460,3769.6010963095205
150461,1516.2308955462668
150462,9213.440484796347
150463,3818.8019164921016
150464,5763.985574625727
150465,11616.990921351528
150466,1786.3799063967622
150467,12479.120546425269
150468,5452.191162356384
150469,4597.115299966236
150470,1849.8587177793906
150471,4029.518960223154
150472,10567.687915135957
150473,3301.7952122901743
150474,1171.7155488642538
150475,762.0450075586039
150476,843.3548414173765
150477,5218.817025777897
150478,699.6614722020122
150479,1333.435213280746
150480,5524.531138864618
150481,1432.0173295934542
150482,1265.1485445752078
150483,2460.7178240943235
150484,1884.4209467572364
150485,1433.6030639665387
150486,795.4511059183158
150487,1171.201381510866
150488,939.0421555508658
150489,1146.829295788702
150490,9617.44376180687
150491,10367.83863504703
150492,4496.398270188139
150493,4331.809336191971
150494,15665.866213130059
150495,7756.363732182979
150496,2302.9345806212496
150497,3072.07050292456
150498,67279.94719047291
150499,10132.765375201167
150500,3626.404046283663
150501,11209.233114162695
150502,7830.761806630495
150503,14937.667763207273
150504,2414.5706278893913
150505,4402.925846838671
150506,2448.506617447063
150507,1923.322668452106
150508,1393.181022722013
150509,8994.896376015862
150510,3550.7432438759006
150511,1752.2421156786936
150512,6753.895998247348
150513,989.3299071937241
150514,693.8412666338443
150515,2058.4392634364985
150516,879.5275735048683
150517,871.5547437506236
150518,1964.5166477225703
150519,5534.893530871403
150520,5466.320671209789
150521,8671.538475454807
150522,16749.794926652263
150523,22450.877108852535
150524,3065.2060540274483
150525,13168.005480278973
150526,791.5522705972814
150527,1129.2024083909441
150528,7967.161762890698
150529,2951.1231232434016
150530,7515.709870038621
150531,6527.930131177988
150532,7280.412025812564
150533,1322.3705698656045
150534,14110.830560416103
150535,12846.902018689505
150536,6515.243993535836
150537,543.8176871820815
150538,2187.1932122442413
150539,11357.41260450739
150540,13195.720140767153
150541,8380.699436439081
150542,1337.6493005452933
150543,10655.151911764588
150544,6845.623974637558
150545,849.2646596336176
150546,5179.295547504368
150547,1934.6081107867803
150548,1881.446944808234
150549,848.1588583368787
150550,3409.108484001672
150551,29959.557180789074
150552,6424.8350857421065
150553,1797.4479243861902
150554,8891.504209786053
150555,4095.8247532274536
150556,22541.73354891077
150557,6330.957892459071
150558,2903.138405270254
150559,5433.432863060045
150560,2529.4363293307897
150561,2726.6527974122846
150562,1021.7953379913845
150563,9568.83680941037
150564,14798.039825279753
150565,1716.5007180977084
150566,3833.570759352071
150567,1160.8673779445862
150568,1001.0497235689634
150569,7755.211625979983
150570,1542.4531954988124
150571,16098.058579694487
150572,2341.0293307674146
150573,9874.16220426601
150574,11706.741261537882
150575,1847.8067330455442
150576,1373.524553576217
150577,464.432948876947
150578,13031.825764707757
150579,412.2141149917194
150580,4843.612705552001
150581,28423.065535655653
150582,4482.276697603863
150583,2332.7852531564836
150584,13443.39344353144
150585,499.4909937680193
150586,13387.147312992452
150587,4041.7247749613493
150588,511.8544844326992
150589,5110.335620272874
150590,11529.809211812726
150591,11799.701233616475
150592,1651.4241703238497
150593,14413.653855090219
150594,1695.5052531939061
150595,24309.779642067202
150596,1759.7808508416992
150597,6959.250177784163
150598,5024.483268807984
150599,632.7520884544297
150600,8597.420225169317
150601,1610.906268702991
150602,18162.057635047855
150603,10540.418618454823
150604,2259.2679608496496
150605,1984.9068598565295
150606,5005.707193596793
150607,4905.222202006709
150608,1492.3970913269295
150609,1064.9842395821224
150610,1563.0307618881507
150611,1831.8721017358416
150612,7865.714907418036
150613,925.0969429752981
150614,29845.916093124964
150615,557.5107712763424
150616,9651.582107119044
150617,561.9361852205241
150618,1789.8341138419992
150619,13756.161172915236
150620,3414.62554576421
150621,8270.179943967561
150622,9807.342885732218
150623,9577.182561823189
150624,384.1301914267746
150625,4946.690916964864
150626,2849.2695380365394
150627,6951.665400210586
150628,580.9214232382305
150629,1109.790484620582
150630,4792.905600898981
150631,13448.42597555853
150632,1669.523375556088
150633,5879.707834735886
150634,7521.373840427956
150635,2427.1398606112707
150636,5915.756684297709
150637,572.0368585641686
150638,13354.653455307725
150639,7014.392279608204
150640,997.6388111245776
150641,20535.54466119753
150642,9492.155996906056
150643,5840.95056589124
150644,23341.286378039247
150645,16698.128388853467
150646,11022.611234340206
150647,3174.9800753656455
150648,4694.30728518483
150649,12353.074599763284
150650,4311.278739922993
150651,1328.1497682942777
150652,27731.169594091654
150653,1011.6191766504339
150654,4238.938104577754
150655,5153.08845135511
150656,974.4821730756489
150657,13531.391784769281
150658,1274.5466108448395
150659,8429.844142832335
150660,1214.048547936009
150661,344.1024576559605
150662,7134.869123215894
150663,2872.85196497137
150664,10760.807482095173
150665,1129.6634864925463
150666,1389.3178510973135
150667,5593.701276445787
150668,3949.69187193299
150669,4834.971651279731
150670,6325.496263241855
150671,3908.0630916355753
150672,2182.603303203753
150673,5010.993932487017
150674,20526.1609727642
150675,4605.241161200899
150676,1364.412070852155
150677,900.4992702290667
150678,2037.0787942188645
150679,4114.6815300034505
150680,2558.652046900003
150681,26222.59143180868
150682,2435.810655178489
150683,6648.765947842932
150684,1969.9927091953894
150685,962.8924585375103
150686,19063.75650244183
150687,2983.0208876301012
150688,1935.1672941919774
150689,1169.0264644415468
150690,820.5614651235417
150691,12633.715170164633
150692,945.5067901466912
150693,5174.022059218116
150694,5045.652729537585
150695,6760.077394907222
150696,1359.2595313365368
150697,2463.0852325224773
150698,36609.614920580425
150699,1175.613421943562
150700,25836.229718801515
150701,886.8875698148593
150702,9473.341009952645
150703,13691.767881482803
150704,5867.750251417077
150705,1049.0134492171446
150706,11063.468652342432
150707,4548.169222456259
150708,1344.1314032476519
150709,1701.349986815263
150710,11172.577986854674
150711,4487.281797220074
150712,7059.735816328332
150713,7335.734268747613
150714,2608.9356855373744
150715,18249.714171315507
150716,283.17363530164914
150717,44754.58593550646
150718,9599.851548780225
150719,5255.424739860646
150720,5656.447101412735
150721,3213.33678452418
150722,2797.064150967498
150723,3315.6721955105313
150724,1484.316963810098
150725,994.4847046862496
150726,1530.4846275103528
150727,10637.58355601678
150728,31858.86768712481
150729,2935.0092741821363
150730,5854.508697589079
150731,6329.900846617734
150732,13260.797113208573
150733,3297.6504903950918
150734,3043.3037327325
150735,5360.926978625417
150736,2515.1508645122694
150737,24424.659242695983
150738,14057.44686939482
150739,1814.6220321663354
150740,300.6120551069894
150741,4772.297680733861
150742,354.9232062148327
150743,657.7128886141824
150744,1406.9717610448733
150745,1078.6414033430165
150746,2470.717684043342
150747,1048.0373950984467
150748,10414.319917212884
150749,1249.2054285114168
150750,1149.2514374597386
150751,6432.185334002565
150752,75037.54531645996
150753,9120.11572579035
150754,1160.9404171429965
150755,1329.931215205829
150756,11860.101840529685
150757,21427.10135983494
150758,65800.9729731717
150759,402.60763386938686
150760,1441.5852244002351
150761,3567.980319322849
150762,634.9520468138244
150763,12125.453435292833
150764,10314.700751960392
150765,2534.665978419728
150766,2182.0684756071905
150767,2713.4049687246415
150768,3780.1288986859445
150769,3143.108395757889
150770,836.0528051357703
150771,1189.9433352557019
150772,3.314882049915365
150773,1604.266815990929
150774,3493.0852321273337
150775,2535.531375572956
150776,2375.2739885343976
150777,15124.908768918154
150778,2962.292263966594
150779,1679.4657245057258
150780,15076.702863666853
150781,4780.5651595802865
150782,32778.2825231141
150783,752.0326738835078
150784,2274.159970160076
150785,11214.313338490578
150786,7905.131085655212
150787,1093.0378393488145
150788,21159.375515155836
150789,2702.375044765601
150790,2687.2416580593667
150791,7631.339966535822
150792,1249.4623408548562
150793,2385.210075650819
150794,5995.976528075252
150795,3181.244116109314
150796,8821.398783515957
150797,4130.042346518458
150798,1865.2529463375952
150799,7673.857817151995
150800,2125.4357019658446
150801,7520.314204843411
150802,888.2969832720594
150803,15314.081656238704
150804,7033.183312431131
150805,3806.5811365156414
150806,12984.295086224463
150807,4884.159129202588
150808,15661.69583416169
150809,2032.9401463452818
150810,246.29404501815625
150811,894.3450925598734
150812,1373.4336521872692
150813,798.1637887645761
150814,1862.3571462142988
150815,1777.0604966163894
150816,1603.1821863980547
150817,22631.056389839625
150818,6989.744995046654
150819,845.0041287823866
150820,9890.12446902715
150821,6686.7366856896715
150822,7414.946696875394
150823,2138.3197212352616
150824,1911.6664167908436
150825,3045.414332452706
150826,3024.586734909418
150827,12345.802216548313
150828,12841.34732590228
150829,6166.022847815027
150830,1454.1775974211318
150831,1389.7513798528585
150832,8402.046685449306
150833,4547.525779418707
150834,7830.238121068169
150835,4342.9853868412565
150836,12369.034704677133
150837,696.6336997719334
150838,542.9785208341586
150839,6216.371916151997
150840,6394.731019929117
150841,1539.481341729204
150842,811.9519453394711
150843,3328.159977510685
150844,2846.7632297017653
150845,4863.366397719855
150846,7763.825705108686
150847,1474.8331483494276
150848,5600.259383728258
150849,1382.6992104197966
150850,11846.263165119477
150851,15257.904538218501
150852,15061.915894767932
150853,2586.9954590315483
150854,2849.777658287691
150855,2934.5228293556092
150856,1657.66675312741
150857,1076.0037021985327
150858,139.44050108381873
150859,10491.556940833416
150860,1388.4491829913957
150861,1094.7467847653697
150862,1223.6168367126224
150863,3060.028452809951
150864,4201.9288879859705
150865,7903.016397237328
150866,262.75039053460546
150867,21438.083467913322
150868,5606.474732631152
150869,2702.021069739185
150870,983.9114968779691
150871,3328.26683247165
150872,1512.8607522209363
150873,4242.006458654845
150874,503.87313860901764
150875,2678.5891340346025
150876,1670.4870084532322
150877,747.6657823943401
150878,4733.199351447469
150879,10584.262920766796
150880,800.2095332186153
150881,184.1648447720641
150882,21214.59847808737
150883,1150.6513982311135
150884,22761.913427810145
150885,14071.117103321372
150886,357.20898822778065
150887,6712.510729177693
150888,1068.9051921962678
150889,1687.1163091959872
150890,6304.681255296676
150891,3729.8746577546235
150892,1215.122686074898
150893,1467.3869636032891
150894,7811.636309805604
150895,977.5420311310342
150896,2804.2571782813948
150897,16925.413293213674
150898,10089.380347313094
150899,1618.5597978524802
150900,5795.277964468663
150901,5226.508829494668
150902,551.7054424714909
150903,34791.94476155253
150904,1439.3100667407994
150905,2181.9858060407105
150906,8693.832819034258
150907,1024.440899197819
150908,3133.8251017502907
150909,980.2898908254167
150910,894.8932467349414
150911,6667.799426274531
150912,5478.792115707047
150913,5591.693976908577
150914,3614.1591367703413
150915,4468.671168684019
150916,1893.5783723848663
150917,9102.652638952175
150918,3596.118488280378
150919,923.8810713495465
150920,2571.7999977452955
150921,1746.9264025703737
150922,2969.1597568999237
150923,1476.6767706500505
150924,6555.961709637646
150925,364.17118378512134
150926,2418.362623010371
150927,3401.3433164789685
150928,22005.863825386405
150929,4113.907649712899
150930,13656.287770677092
150931,7789.113523288668
150932,411.47778826821155
150933,8176.496589211643
150934,1850.8454601553049
150935,6118.828260032404
150936,1915.2537869544524
150937,537.1218970021589
150938,1344.7317717596788
150939,5283.727444855362
150940,6471.298783605884
150941,5619.06063221753
150942,3958.2229548956348
150943,1817.9191420709863
150944,9874.16220426601
150945,3110.779016536729
150946,1419.7566230829113
150947,4263.296691683318
150948,5154.188725915765
150949,79272.38491150577
150950,8222.897759892694
150951,6525.88564209936
150952,2790.9732147009186
150953,2216.745612927233
150954,8743.747307288599
150955,8437.363098576912
150956,3107.796078032706
150957,10040.987952530908
150958,982.5370877145854
150959,2283.8839777235858
150960,10964.679641358598
150961,2026.0893907980312
150962,7461.522107841733
150963,2024.2594527158894
150964,1361.7046020749356
150965,1055.340331628305
150966,15584.531619267149
150967,4076.4919024860324
150968,2380.7529056492895
150969,941.9910115630878
150970,1168.6854625435508
150971,2138.9851977129492
150972,6105.296531523427
150973,9014.46827224773
150974,6828.993792645611
150975,10474.499087523553
150976,407.597508549806
150977,14291.786847595757
150978,189.03340593680286
150979,323.92961255298667
150980,2657.2087423387093
150981,1550.5007855441502
150982,5744.348205054137
150983,1633.3619344823187
150984,3806.1707909200045
150985,33423.627893269426
150986,4368.618756080039
150987,2765.5483394019657
150988,2578.221450632538
150989,12124.688856725727
150990,3214.4190345998704
150991,5439.061220387606
150992,1136.2788768204168
150993,837.914647283965
150994,1778.3123121912513
150995,4596.80907875292
150996,873.3645975957714
150997,5496.093820990107
150998,3233.561224899977
150999,9518.450344254277
151000,1039.9140872147539
151001,-26.812608588794973
151002,2672.6859689946923
151003,133.9351293701443
151004,5674.061455085961
151005,903.9864905395746
151006,7863.148951996369
151007,1877.8364353028176
151008,14444.389470731461
151009,1053.9552482403683
151010,193.8479558053008
151011,4464.599714822314
151012,427.70618273484587
151013,11187.987101969695
151014,17934.45811894014
151015,1498.8877042557863
151016,2518.7574928936765
151017,1691.5113475825415
151018,2744.3326306938216
151019,4638.260629453076
151020,1660.6975419645787
151021,1051.1240085831334
151022,733.5449274881835
151023,4525.4591029561725
151024,16935.136976746388
151025,2476.6318962085006
151026,5290.6412633585305
151027,7689.360596667947
151028,2129.2082486217932
151029,4992.350864937269
151030,6920.926607490754
151031,565.6813774283185
151032,955.1992777709426
151033,13821.332701381381
151034,3146.4569130977175
151035,1859.8063824944622
151036,918.245855539645
151037,648.5494128187983
151038,12363.291247398203
151039,698.7357031854824
151040,16045.006417725632
151041,1472.209307318276
151042,352.5813601867243
151043,107.40600008938046
151044,3413.1478373622595
151045,310.4175649292307
151046,10649.52411881712
151047,1148.1297250350017
151048,5668.790132072336
151049,464.9147457624274
151050,2578.8530568483848
151051,19611.10567271187
151052,2169.050141590904
151053,3185.317188302759
151054,3771.966844331394
151055,588.2859107133029
151056,459.873785981424
151057,5995.420526215498
151058,1588.0356529301887
151059,14168.85066014823
151060,3996.1415631550676
151061,1726.7896296964755
151062,3895.535895393109
151063,8305.996289291066
151064,8472.443028051399
151065,888.0108739676366
151066,16842.957674991405
151067,8064.116627765233
151068,7859.869524336591
151069,612.8993098439062
151070,3527.4635898228444
151071,11444.052674416012
151072,1882.4097481671101
151073,1850.8867119087886
151074,1216.8796627653794
151075,270.462560043598
151076,938.684791474747
151077,1371.5113497735263
151078,8122.8667426240245
151079,2355.1226297339163
151080,3739.894889687669
151081,1052.0322289979258
151082,2565.6757252204147
151083,12026.037128640206
151084,700.1960797891523
151085,1615.6363660356853
151086,4538.376386033104
151087,34984.11990371198
151088,910.5187711621398
151089,1599.8776954262632
151090,5176.503164913895
151091,131.84202925400194
151092,1360.2803110222533
151093,10410.666831768878
151094,16910.705959188235
151095,5513.500867969973
151096,1904.8485409011953
151097,5870.831390361136
151098,893.12235261686
151099,3381.633968573663
151100,3137.242705664291
151101,1461.9433637426514
151102,22899.289840701782
151103,15723.896327428512
151104,1548.4712734942245
151105,804.9258515888948
151106,959.3024549999677
151107,18804.40791846966
151108,1606.3604191648287
151109,1625.6058205430568
151110,2414.2861235673863
151111,141.1106487874269
151112,691.0346117637216
151113,5781.27828062523
151114,387.038721193432
151115,6523.611463660601
151116,4867.178185915858
151117,10525.320479195365
151118,1278.1940832591222
151119,23781.938853081618
151120,16062.188426693736
151121,4488.653287252916
151122,2603.631088905011
151123,2360.5183187744883
151124,6074.402477098469
151125,2500.8025432009854
151126,10941.302564014515
151127,6887.829254926881
151128,8159.021473758243
151129,203.20251289624747
151130,10741.784437725426
151131,6092.3892337320995
151132,4479.8886881672925
151133,2162.6630955761057
151134,8462.998256273542
151135,12542.352664363734
151136,3326.537353728606
151137,1652.0491090230798
151138,22570.39725809021
151139,7498.094642080424
151140,5868.334654296519
151141,2371.8999440725943
151142,5364.3535404923805
151143,2110.8556059075936
151144,1484.4878173957222
151145,12056.377433913956
151146,6607.669648624862
151147,5888.334034235544
151148,753.4434660104193
151149,1593.5190242083058
151150,3421.0678821135593
151151,2678.783960635045
151152,2371.3379672888886
151153,455.881900406593
151154,1903.1145203695814
151155,1223.6545209002516
151156,11058.056981572532
151157,10157.947005114445
151158,2534.1615687433427
151159,524.7858641247078
151160,421.44045836536685
151161,7643.981563496253
151162,726.7803269285339
151163,2661.043145940451
151164,297.1384352231564
151165,1403.7137053162717
151166,5078.981212833763
151167,7279.989828637341
151168,5697.6139728349335
151169,15509.729656377085
151170,4843.3799707103935
151171,10459.19003055682
151172,783.1155073668504
151173,1607.5997259610124
151174,2420.973564410445
151175,766.4010612479474
151176,6413.03112904535
151177,2224.7568969274125
151178,816.1575395891103
151179,4764.9484618184015
151180,10614.824018506752
151181,6072.9124033081425
151182,896.0514264853562
151183,3666.2239679333093
151184,7970.748658543489
151185,12860.025680029219
151186,1188.0139870563273
151187,2796.6080729851174
151188,21737.222860696173
151189,13838.23787000987
151190,1780.734403740062
151191,1560.872887752377
151192,3478.416319286808
151193,1100.8069618240747
151194,1902.9399539987612
151195,1266.9503763984044
151196,5175.377068785819
151197,2459.752741213981
151198,603.1970918865554
151199,6632.010084197146
151200,7499.005543963876
151201,1303.9263914501541
151202,839.4760600468403
151203,2055.0799945567787
151204,8144.593802300854
151205,32923.334862965334
151206,11070.898671752502
151207,11811.253837143373
151208,9068.212811500074
151209,989.8284064550011
151210,921.4788571551603
151211,15282.691519722466
151212,9540.902275508659
151213,11561.117175479963
151214,9845.389672609366
151215,8493.625483943808
151216,9102.835067536544
151217,10302.543014209956
151218,315.0239893035837
151219,7316.116981018213
151220,961.2254446797501
151221,2580.5645985937067
151222,1376.4698652079128
151223,24114.251783147847
151224,17981.179324519213
151225,1346.2733578529615
151226,1133.6210058377274
151227,9602.860680195627
151228,4094.973995372534
151229,374.94790949118055
151230,7269.775938329683
151231,2365.6718576897056
151232,13546.526481135292
151233,3941.409820155917
151234,5305.745549131774
151235,6465.13860483203
151236,2211.2933123064035
151237,8204.734977870787
151238,1772.6959512331948
